,id,operation_time,code,category,timeout,answer,status
373,374,2020-01-26 01:15:47.587952,111-14706-1,None,0.451839,"--SUCCESS--Gratiavitae.ru(id:12263, code:111-14706-1)properties:{НОМЕР_ЗАКАЗА=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
374,375,2020-01-26 01:15:47.656120,100-13579-72,None,0.046105,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
375,376,2020-01-26 01:15:47.719586,111-14704-1,None,0.043506,PaymentPropertyException: BIS-01275: Incorrect payment property Телефон 8-: обязательно для заполнения,Format
376,377,2020-01-26 01:15:48.633098,111-14703-13,None,0.896551,bisys.UnknownAccountException: BIS-01640: Unknown Номер заказа 1111,OK
377,378,2020-01-26 01:15:48.697739,111-14703-8,None,0.045366,PaymentPropertyException: BIS-01275: Incorrect payment property Дата: обязательно для заполнения,Format
378,379,2020-01-26 01:15:48.764737,111-14703-7,None,0.045673,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
379,380,2020-01-26 01:15:48.828262,111-14703-6,None,0.045734,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
380,381,2020-01-26 01:15:48.894480,111-14703-5,None,0.044973,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
381,382,2020-01-26 01:15:48.953447,111-14703-4,None,0.045322,"CreatePaymentException: BIS-01295: Cant create payment, please try later",Error
382,383,2020-01-26 01:15:49.013775,111-14703-3,None,0.046389,"CreatePaymentException: BIS-01295: Cant create payment, please try later",Error
383,384,2020-01-26 01:15:49.074109,111-14703-1,None,0.044368,"CreatePaymentException: BIS-01295: Cant create payment, please try later",Error
384,385,2020-01-26 01:15:49.142333,100-13579-71,None,0.048045,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
385,386,2020-01-26 01:15:49.590917,111-14696-2,None,0.431631,"--SUCCESS--Контакт-К(id:11842, code:111-14696-2)properties:{Л_СЧЕТ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
386,387,2020-01-26 01:15:50.089327,111-14696-1,None,0.480792,"--SUCCESS--Контакт-К(id:11841, code:111-14696-1)properties:{Л_СЧЕТ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
387,388,2020-01-26 01:15:52.684435,111-14694-1,None,2.576388,"--SUCCESS--ООО «Оранж Групп НН»(id:12031, code:111-14694-1)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
388,389,2020-01-26 01:15:52.751587,979-14686-1,None,0.047667,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
389,390,2020-01-26 01:15:52.816057,979-14685-1,None,0.045837,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
390,391,2020-01-26 01:15:53.314163,111-14679-1,None,0.48047,bisys.OtherException: BIS-01648: OtherError:Ошибка HTTP: 401: Unauthorized,Error
391,392,2020-01-26 01:15:53.379671,979-14675-1,None,0.045367,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
392,393,2020-01-26 01:15:53.845809,111-14672-1,None,0.448982,"--SUCCESS--МедОК(id:11748, code:111-14672-1)properties:{НОМЕР_ТЕЛЕФОНА=1111111111}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
393,394,2020-01-26 01:15:53.911672,111-14671-1,None,0.045817,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
394,395,2020-01-26 01:15:53.975330,111-14670-1,None,0.045604,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
395,396,2020-01-26 01:15:54.039784,111-14666-1,None,0.045386,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
396,397,2020-01-26 01:15:54.846191,111-14665-1,None,0.788862,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
397,398,2020-01-26 01:15:54.906811,111-14664-1,None,0.046242,provider == null,Услга не выведена
398,399,2020-01-26 01:15:54.966806,111-14662-1,None,0.045099,provider == null,Услга не выведена
399,400,2020-01-26 01:15:55.174318,979-14659-1,None,0.18961,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
400,401,2020-01-26 01:15:55.242852,979-14649-1,None,0.045755,PaymentPropertyException: BIS-01275: Incorrect payment property Имя плательщика: обязательно для заполнения,Format
401,402,2020-01-26 01:15:55.303583,111-14645-1,None,0.046524,provider == null,Услга не выведена
402,403,2020-01-26 01:15:58.325635,111-14634-1,None,3.003582,"--SUCCESS--АВТОКЛУБ АвтоТехЦентр(id:11674, code:111-14634-1)properties:{НОМЕР_АВТОМОБИЛЯ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
403,404,2020-01-26 01:15:58.833217,111-14632-1,None,0.489476,"--SUCCESS--Такси ЛИДЕР(id:11707, code:111-14632-1)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
404,405,2020-01-26 01:15:58.899521,111-14631-1,None,0.045624,PaymentPropertyException: BIS-01275: Incorrect payment property Откуда: обязательно для заполнения,Format
405,406,2020-01-26 01:15:58.959300,979-14626-1,None,0.045514,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
406,407,2020-01-26 01:15:59.015475,111-14625-1,None,0.043274,provider == null,Услга не выведена
407,408,2020-01-26 01:15:59.876769,111-14623-1,None,0.842741,bisys.OtherException: BIS-01648: OtherError:Ошибка ?: Непонятный ответ оператора.,Error
408,409,2020-01-26 01:16:00.971159,111-14622-2,None,1.077608,bisys.UnknownAccountException: BIS-01640: Unknown ПОЗЫВНОЙ 1,OK
409,410,2020-01-26 01:16:03.517768,111-14622-1,None,2.527091,"--SUCCESS--Такси г. Заречный 606-606(id:11720, code:111-14622-1)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
410,411,2020-01-26 01:16:03.990198,111-14620-1,None,0.455073,bisys.OtherException: BIS-01648: OtherError:4: Неверный формат номера ЛС (1),Format
411,412,2020-01-26 01:16:04.054878,111-14617-1,None,0.045388,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
412,413,2020-01-26 01:16:04.795773,111-14616-1,None,0.723575,bisys.UnknownAccountException: BIS-01640: Unknown ПОЗЫВНОЙ 1,OK
413,414,2020-01-26 01:16:05.610309,111-14615-1,None,0.796829,"--SUCCESS--МАГИСТР МЕДИА(id:11661, code:111-14615-1)properties:{ФИО=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
414,415,2020-01-26 01:16:06.538530,111-14610-1,None,0.910465,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
415,416,2020-01-26 01:16:06.596858,1000-14602-1,None,0.045157,provider == null,Услга не выведена
416,417,2020-01-26 01:16:08.025853,111-10771-9,None,1.4088,"--SUCCESS--Култышев Сергей Викторович, ИП(id:11641, code:111-10771-9)properties:{Л_СЧЁТ=1111111111}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
417,418,2020-01-26 01:16:08.895876,111-14597-2,None,0.850714,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
418,419,2020-01-26 01:16:09.864686,111-14597-1,None,0.950416,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
419,420,2020-01-26 01:16:10.342059,111-14577-2,None,0.463508,"--SUCCESS--LanCraft(id:12234, code:111-14577-2)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
420,421,2020-01-26 01:16:10.667833,111-14577-1,None,0.310038,"--SUCCESS--LanCraft(id:12233, code:111-14577-1)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
421,422,2020-01-26 01:16:11.370976,111-14574-1,None,0.687963,bisys.UnknownAccountException: BIS-01640: Unknown ПОЗЫВНОЙ 1,OK
422,423,2020-01-26 01:16:11.847153,111-14572-1,None,0.460749,"--SUCCESS--Вселнет(id:12490, code:111-14572-1)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
423,424,2020-01-26 01:16:11.915889,111-14571-2,None,0.047922,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
424,425,2020-01-26 01:16:11.980285,111-14571-1,None,0.044502,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
425,426,2020-01-26 01:16:12.047396,979-14568-1,None,0.047863,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
426,427,2020-01-26 01:16:12.753944,111-14567-1,None,0.689156,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
427,428,2020-01-26 01:16:13.229638,111-14566-2,None,0.456354,bisys.OtherException: BIS-01648: OtherError:Недостаточно параметров для запроса по услуге 111-14566-2,Format
428,429,2020-01-26 01:16:13.731294,111-14566-1,None,0.483875,bisys.OtherException: BIS-01648: OtherError:Недостаточно параметров для запроса по услуге 111-14566-1,Format
429,430,2020-01-26 01:16:15.511186,111-14563-1,None,1.764538,"--SUCCESS--Scooter Help(id:11654, code:111-14563-1)properties:{НОМЕР_ТЕЛЕФОНА=11111111111}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
430,431,2020-01-26 01:16:15.579550,111-14554-2,None,0.047206,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
431,432,2020-01-26 01:16:15.643739,111-14554-1,None,0.046017,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
432,433,2020-01-26 01:16:15.709234,100-13579-68,None,0.045117,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
433,434,2020-01-26 01:16:16.176769,111-14546-1,None,0.449799,bisys.OtherException: BIS-01648: OtherError:Недостаточно параметров для запроса по услуге 111-14546-1,Format
434,435,2020-01-26 01:16:16.242444,979-14543-1,None,0.045325,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
435,436,2020-01-26 01:16:17.031189,111-14540-1,None,0.769998,"--SUCCESS--Такси Фортуна(id:11623, code:111-14540-1)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
436,437,2020-01-26 01:16:17.095737,100-13579-65,None,0.045993,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
437,438,2020-01-26 01:16:17.595080,111-14536-1,None,0.484117,"--SUCCESS--Городское Такси(id:11595, code:111-14536-1)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
438,439,2020-01-26 01:16:19.322029,111-14532-1,None,1.710608,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
439,440,2020-01-26 01:16:19.979799,14149-14530-1,None,0.639461,bisys.UnknownAccountException: BIS-01640: Unknown Позывной (с учетом кода таксопарка) 111111111,OK
440,441,2020-01-26 01:16:20.044217,979-14526-1,None,0.045261,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
441,442,2020-01-26 01:16:21.140046,13542-14043-3,None,1.07684,bisys.OtherException: BIS-01648: OtherError:Ошибочный номер абонента: Provider online prepare failed!,OK
442,443,2020-01-26 01:16:22.134318,111-14523-1,None,0.977877,bisys.UnknownAccountException: BIS-01640: Unknown ПОЗЫВНОЙ 1,OK
443,444,2020-01-26 01:16:22.977715,111-14522-1,None,0.823249,"--SUCCESS--ПАРТНЕР 2(id:11703, code:111-14522-1)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
444,445,2020-01-26 01:16:23.044177,100-13579-64,None,0.045948,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
445,446,2020-01-26 01:16:23.814639,111-14521-1,None,0.75618,"--SUCCESS--ПАРТНЕР 3(id:11676, code:111-14521-1)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
446,447,2020-01-26 01:16:23.877444,111-14519-1,None,0.044841,PaymentPropertyException: BIS-01275: Incorrect payment property ИНН: обязательно для заполнения,Format
447,448,2020-01-26 01:16:23.941056,100-13579-63,None,0.044487,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
448,449,2020-01-26 01:16:24.423296,111-14511-1,A,0.464946,"--SUCCESS--Такси Пять девяток(id:11815, code:111-14511-1)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
449,450,2020-01-26 01:16:25.099690,111-14509-1,None,0.658908,"--SUCCESS--ИНФОКОМ(id:11631, code:111-14509-1)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
450,451,2020-01-26 01:16:25.861748,111-14505-1,None,0.744262,bisys.UnknownAccountException: BIS-01640: Unknown ПОЗЫВНОЙ 1,OK
451,452,2020-01-26 01:16:25.924224,111-14500-1,None,0.044569,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
